,z,y,x,intensity,volume
565,   4.2,55.242,39.123,200387,0.0314928
566,   4.2,58.725,30.132,223780,0.0419904
567,4.34545,60.9415,31.1335,357491,0.0577368
568,  4.28,61.6734,37.2114,250184,0.052488
569,   4.3,64.071,39.123,288494,0.0419904
570,4.37143,64.638,40.4306,191343,0.0367416
571,  4.24,66.501, 29.16,275254,0.052488
572,4.35556,67.806,36.306,319296,0.0472392
573, 4.225,68.2223,37.6853,251267,0.0419904
574,  4.46,19.7964,6.0426,264421,0.052488
575,   4.4,22.275,13.689,189662,0.0209952
576,   4.5,22.761,12.717,224148,0.0419904
577,   4.5,22.923,10.935,252441,0.0419904
578,   4.4,24.1704,2.5272,221049,0.026244
579,   4.4,25.002, 2.538,75640,0.0157464
580,  4.55,24.948,19.845,226690,0.0419904
581,   4.4,25.4664,2.0088,166517,0.026244
582,  4.48,26.649,23.1336,237894,0.052488
583,   4.4,28.0058,25.1303,239740,0.0419904
584,   4.4,28.512,27.135,184239,0.0314928
585,   4.4, 29.16, 1.053,203413,0.0314928
586, 4.425,30.3547, 12.96,260606,0.0419904
587,   4.4,32.8657,24.8063,292661,0.0419904
588,   4.4,33.858,18.0283,170199,0.0367416
589,  4.48,34.587,21.5136,217898,0.052488
590, 4.475,37.179,25.434,171996,0.0419904
591,4.55556,38.502,26.514,198517,0.0472392
592,4.54286,38.9726,16.7554,210013,0.0367416
593,  4.56,39.5442,28.3824,327428,0.052488
594,  4.52,41.7474,33.7446,340258,0.052488
595,4.51111,47.574, 32.31,243103,0.0472392
596,   4.5,49.167,24.057,225650,0.0419904
597,4.46667,49.194,35.883,176557,0.0314928
598,   4.4,51.273, 38.07,202038,0.0314928
599,  4.52,52.1154,24.0246,316895,0.052488
600,   4.5,54.027,36.369,261926,0.0419904
601,   4.4,55.8252,38.5236,158944,0.026244
602,   4.5,59.211,38.961,263420,0.0419904
603,  4.42,60.9444,39.3012,262619,0.052488
604,4.43333,62.991,  29.7,203800,0.0314928
605,   4.5,63.909,27.783,243243,0.0419904
606,   4.4,64.638,29.079,167925,0.0314928
607,  4.55,65.205,27.702,231546,0.0419904
608,4.51111,69.588,32.778,265040,0.0472392
609,   4.7,16.119, 2.187,215861,0.0419904
610,4.71111,19.188,  2.97,294996,0.0472392
611, 4.625,21.0802,10.5705,200131,0.0419904
612,   4.7,21.465, 9.639,296300,0.0419904
613,  4.75,22.8015,13.6485,135682,0.0209952
614,   4.7,23.085, 6.561,207392,0.0419904
615,   4.7,23.409, 2.025,263246,0.0419904
616,   4.6, 24.12, 12.42,247653,0.0472392
617,  4.68,28.7064,16.929,344535,0.052488
618,   4.7,28.917,13.689,196889,0.0419904
619,   4.7,28.917,25.515,278599,0.0419904
620,   4.6,28.917,26.325,160268,0.0209952
621,   4.7,29.241,24.867,287098,0.0419904
622,   4.7,31.347,27.135,302031,0.0419904
623,   4.7,33.291,10.773,243461,0.0419904
624,4.72727,35.4191,32.2675,293550,0.0577368
625,   4.7,37.017,19.197,269777,0.0419904
626,  4.68,37.2924,14.499,331377,0.052488
627,4.66667,38.2725,17.9415,270193,0.0629856
628,  4.68,40.3866,32.6754,300060,0.052488
629,4.70909,41.0596,19.1307,262471,0.0577368
630,4.68889,42.336, 21.96,292263,0.0472392
631,   4.6,44.955,35.883,157389,0.0209952
632,  4.68,46.5426,29.5974,235651,0.052488
633,4.71111,46.602,27.126,264482,0.0472392
634,  4.68,47.3364,30.861,343876,0.052488
635,   4.7,47.709,34.749,255112,0.0419904
636,4.68889, 49.95,38.628,313875,0.0472392
637,4.71429,50.1274,36.7046,238015,0.0367416
638,4.69091,52.8709,32.2675,313710,0.0577368
639,4.67273,58.8355,37.6429,304885,0.0577368
640,   4.7,60.9728,37.3815,230766,0.0419904
641,   4.7,61.965,25.677,231312,0.0419904
642,  4.68,62.9046,31.7034,293549,0.052488
643,   4.7,64.719,31.347,244468,0.0419904
644,   4.7,66.015,33.291,295921,0.0419904
645,   4.7, 67.23,31.023,282059,0.052488
646,4.67273,67.9369,28.9685,242758,0.0577368
647,  4.88,22.5504,19.197,343832,0.052488
648,4.86667,25.515,11.718,211716,0.0314928
649,  4.88,26.2602,3.9366,223257,0.052488
650,4.88889, 26.19,  4.77,292808,0.0472392
651,   4.9,26.973,14.013,192163,0.0419904
652,4.84444,27.756, 10.53,236557,0.0472392
653,4.87273,28.0555,12.4151,387953,0.0577368
654,4.86667,29.511, 2.673,314438,0.0629856
655,  4.84,29.5488,17.2368,118850,0.026244
656,4.91111,30.402,15.138,217505,0.0472392
657,  4.88,30.375,17.8524,290537,0.052488
658,  4.86,31.5414,2.2518,258525,0.052488
659,4.88889,31.968,  7.38,237353,0.0472392
660,4.87273,34.4471,31.0745,284742,0.0577368
661,   4.9,44.307,20.655,282886,0.0419904
662,   4.9,46.251,22.275,353307,0.0419904
663,   4.9,48.033,32.967,217505,0.0419904
664,4.88889,49.158,36.756,226016,0.0472392
665,  4.86,49.3614,24.9318,221421,0.052488
666,  4.88,51.111,28.5444,259662,0.052488
667,4.87273,52.1935,28.9391,334496,0.0577368
668,  4.88,58.0446,32.0274,334754,0.052488
669,   4.8,58.563,38.961,174847,0.0209952
670,   4.9,59.211,31.833,313064,0.0419904
671,  4.85,61.884,32.643,208264,0.0419904
672,  4.88,62.2404,29.079,356718,0.052488
673,4.84444, 64.53,32.238,265045,0.0472392
674,4.88889,66.042,26.982,288364,0.0472392
675,4.83333,68.607, 31.86,240890,0.0314928
676,  5.05,22.2142,12.6967,225857,0.0419904
677,     5,23.166,3.51771,168958,0.0367416
678,  5.08,24.057,18.1116,302455,0.052488
679,     5,26.109, 9.099,161535,0.0314928
680,5.17143,26.6374,23.814,219857,0.0367416
681,     5,27.882,15.984,305806,0.0472392
682,  5.08,28.3662,18.0954,264869,0.052488
683, 5.025,28.674,22.2345,216088,0.0419904
684,5.06667, 29.79,21.456,268593,0.0472392
685,5.12727,33.5045,19.2191,281722,0.0577368
686,  5.05,34.0403,16.4228,201197,0.0419904
687,5.13333,35.838,24.588,290243,0.0472392
688,  5.08,36.4824,15.633,291076,0.052488
689,   5.1,37.179,29.079,227953,0.0419904
690,     5,37.4868,25.7256,128408,0.026244
691,     5,37.9282,30.5978,301884,0.0419904
692,     5,40.4798,34.0403,276936,0.0419904
693,5.08889,40.716,31.986,286046,0.0472392
694,   5.2,42.6222,19.8288,292958,0.052488
695,5.17778,43.164,27.306,316674,0.0472392
696,5.05455,43.4455,33.2395,375091,0.0577368
697,  5.04,44.0964,32.2542,311897,0.052488
698,   5.1,44.955,31.509,238688,0.0419904
699,5.06667,45.279,35.532,233622,0.0314928
700,     5,51.435,38.961,127175,0.0209952
701,     5,51.678,26.325,213425,0.0419904
702,     5,54.4522,26.5478,190648,0.0419904
703,  5.16,54.2862,38.9124,295446,0.052488
704,  5.05,55.809,33.372,213722,0.0419904
705,5.02222,56.718,36.522,317630,0.0472392
706,5.02857,56.9546,29.2989,281539,0.0367416
707,  5.08,57.7206,30.0834,317626,0.052488
708,  5.08,60.507,38.6856,317042,0.052488
709,  5.08,60.7824,28.755,369091,0.052488
710,5.06667,61.632,27.288,293423,0.0472392
711,  5.05,62.694,30.213,238067,0.0419904
712,     5,63.8483,30.9623,261317,0.0419904
713,5.08889,64.368,29.574,248050,0.0472392
714,   5.1,66.015,28.107,211508,0.0419904
715,  5.08,67.0356,33.129,349630,0.052488
716,     5,68.283,32.886,237726,0.0314928
717,   5.3,19.845, 6.237,229124,0.0419904
718,   5.2,24.6442,10.0237,246572,0.0419904
719,5.33333,25.353,11.448,247658,0.0314928
720,5.37143,26.244,2.36057,229792,0.0367416
721,5.37778,26.478,18.648,306677,0.0472392
722,5.33333,26.784, 8.667,229115,0.0314928
723,   5.2,27.054,12.231,234771,0.0314928
724,  5.25,27.378,17.253,211131,0.0419904
725,   5.2,28.998,7.56771,205861,0.0367416
726,5.37778, 29.88,11.178,269283,0.0472392
727,  5.35,30.7598,13.5473,247789,0.0419904
728, 5.375,31.1445,15.876,261545,0.0419904
729,5.26667, 31.68,19.944,195781,0.0472392
730,   5.2,33.0804,22.761,305452,0.052488
731,   5.2,33.372,29.8543,265294,0.0367416
732,5.37143,33.534,20.8286,166360,0.0367416
733,5.33333,35.982,13.212,283663,0.0472392
734,   5.2,37.2398,21.3637,219135,0.0419904
735,   5.2,37.1628,32.8536,131469,0.026244
736,   5.2,37.584,29.565,77911,0.0104976
737,5.33333,37.827,18.738,235600,0.0314928
738,   5.3,38.151,20.007,285904,0.0419904
739,  5.32,39.123,28.2204,254156,0.052488
740,5.33333,43.011,25.056,210674,0.0314928
741,5.37143,44.1334, 35.64,205949,0.0367416
742,5.25714,45.0823,27.7483,173967,0.0367416
743,5.32727,54.8885,29.1011,349491,0.0577368
744,5.37778,56.826,32.382,231647,0.0472392
745,   5.2,58.077,39.123,165199,0.0209952
746,   5.2,58.725,25.353,314308,0.0419904
747,   5.2,58.833,28.323,197202,0.0314928
748,   5.2,59.454,27.9103,249470,0.0367416
749,  5.32,60.3936,27.297,321297,0.052488
750,  5.32,60.8796,39.609,277692,0.052488
751,   5.3,61.155,33.777,222713,0.0419904
752,   5.2,61.9043,39.8723,228046,0.0419904
753,  5.34,62.8722,38.9934,302761,0.052488
754,   5.2,63.4838,29.1397,259640,0.0419904
755,   5.2,63.8483,33.7163,278707,0.0419904
756,  5.34,69.2874,31.7682,296584,0.052488
757,5.49091,18.3207,6.22964,276702,0.0577368
758, 5.425,23.166,12.0285,217590,0.0419904
759,5.51111,28.908, 9.288,228965,0.0472392
760,   5.5,29.241,16.929,234082,0.0419904
761,   5.5,30.213,12.717,294331,0.0419904
762,   5.5,31.509,29.241,275160,0.0419904
763,  5.52,32.805,13.4784,241188,0.052488
764,   5.5,33.453, 8.343,277955,0.0419904
765,5.51111,34.434,20.304,300754,0.0472392
766,  5.48,36.1584,26.325,289573,0.052488
767,5.48571,36.6814,30.2014,223231,0.0367416
768,   5.5,36.855,14.175,298360,0.0419904
769,   5.4,37.503,24.057,151233,0.0209952
770,   5.5,38.313,29.727,275066,0.0419904
771,  5.55,38.556,18.873,255549,0.0419904
772,   5.5,41.391,30.375,209156,0.0419904
773, 5.525,42.525,24.5025,232600,0.0419904
774,  5.52,43.2216,31.833,265324,0.052488
775,5.52727,43.6664,20.6329,258123,0.0577368
776,   5.4,46.2996,21.6108,170762,0.026244
777,5.51111,46.764,22.914,286142,0.0472392
778,   5.4,48.114,34.3903,241830,0.0367416
779,5.52727,48.4085,26.3029,323380,0.0577368
780,  5.48,48.9564,35.235,315349,0.052488
781,   5.5,50.463,31.509,270584,0.0419904
782,   5.5,50.787,22.761,324582,0.0419904
783,   5.5,54.027,28.0584,264874,0.052488
784,   5.5,54.513,25.677,262672,0.0419904
785,5.48889,68.742,30.222,253040,0.0472392
786,5.67273,19.6315,3.94691,329643,0.0577368
787,  5.68,21.2544, 2.349,244163,0.052488
788,   5.7,26.4668,3.0375,222602,0.0419904
789,   5.7,28.593, 6.885,166388,0.0419904
790,  5.68,28.593,25.7256,299028,0.052488
791,   5.7,29.079,15.471,234015,0.0419904
792,5.68889,29.214,17.748,270922,0.0472392
793,5.67273,29.8375,14.5211,257313,0.0577368
794,  5.68,30.051,28.4796,317141,0.052488
795,5.88333,30.429,1.3095,405790,0.0629856
796,  5.68,30.4884, 3.483,333556,0.052488
797,   5.7,31.185, 8.991,284159,0.0419904
798,5.64444,31.752,13.662,239092,0.0472392
799,  5.68,32.805,17.3016,316196,0.052488
800,   5.7,33.4935,9.01125,203133,0.0419904
801,  5.68,36.207,23.1984,332324,0.052488
802,  5.66,36.8388,32.2542,256110,0.052488
803,5.68571,37.0286,23.3974,244689,0.0367416
804,   5.7,37.341,29.889,313918,0.0419904
805,   5.6, 38.07,26.163,58094,0.0104976
806,   5.6,38.961,31.509,113783,0.0209952
807,5.64444,42.606,25.704,267493,0.0472392
808,5.68889,45.414, 28.44,339288,0.0472392
809,  5.74,45.5382,20.6388,235613,0.052488
810,   5.6,45.6192,36.0936,128238,0.026244
811,   5.7,46.251,33.777,247880,0.0419904
812,5.66154,49.0237,30.0946,329109,0.0682344
813,   5.7,49.005,37.017,299607,0.0419904
814,5.68571,49.9191,33.8117,211418,0.0367416
815,  5.68,51.597,38.1996,272599,0.052488
816,5.67273,56.1551,39.0715,294798,0.0577368
817,  5.68,56.781,29.9376,340806,0.052488
818,  5.68,57.3804,39.447,340609,0.052488
819,5.66667,57.924,28.332,300021,0.0472392
820,5.66667,65.043,38.205,314046,0.0629856
821,  5.84,19.1484,8.7642,336094,0.052488
822,  5.88,25.6284, 1.701,294061,0.052488
823,  5.94,27.3132,16.3944,305669,0.052488
824,  5.88,30.9744,27.297,290536,0.052488
825,   5.8,31.266,7.40571,197503,0.0367416
826,  5.88,33.4206,30.1806,361981,0.052488
827,5.85714,37.7923,19.4863,277819,0.0367416
828,5.88889,38.304,25.974,290751,0.0472392
829,   5.8,39.042,29.8543,183640,0.0367416
830,5.87273,40.4411,30.9125,329554,0.0577368
831,  5.96,40.6782,26.2764,309669,0.052488
832,5.82857,43.7631,27.2854,271424,0.0367416
833,   5.8,51.9817,37.2803,264739,0.0419904
834,     6,53.8002,26.1468,285927,0.052488
835,6.02857,57.7414,35.8714,215560,0.0367416
836,5.82857,58.644,38.4634,276068,0.0367416
837, 5.825,59.7375,36.288,175441,0.0419904
838,5.84444, 63.36,33.084,341149,0.0472392
839,   5.8,63.8743,38.718,190970,0.0367416
840,5.86667,64.098,30.537,198714,0.0314928
841,  5.88,66.9384,33.939,302249,0.052488
842,5.88889, 66.96,37.836,380999,0.0472392
843,  5.84,67.4244,30.9582,202278,0.052488
844,5.88571,67.4846,33.4414,215607,0.0367416
845,   5.8,67.716,36.2475,80990,0.0209952
846,6.11111,17.604, 2.016,289858,0.0472392
847,     6,18.792, 1.377,298080,0.0419904
848,  6.08,24.057,6.4476,278595,0.052488
849,  6.16,24.2676,9.3798,254198,0.052488
850,6.12727,24.7565,3.94691,300624,0.0577368
851,     6,24.9683,21.3637,201847,0.0419904
852,6.12727,26.1851,20.2795,264368,0.0577368
853,6.03333,30.051, 2.295,182855,0.0314928
854,6.22222,30.384,16.182,205359,0.0472392
855,     6,31.428,4.58229,246345,0.0367416
856,     6,31.4483,18.3263,280107,0.0419904
857,6.14545,31.5016,23.9024,222657,0.0577368
858,  6.04,34.5384,17.1882,223509,0.052488
859,   6.1,38.637,31.185,267089,0.0419904
860,     6,39.2503,17.658,213325,0.0367416
861,     6,39.771,16.848,176185,0.0314928
862,     6,41.1683,32.0558,298975,0.0419904
863,   6.1,42.849,22.113,272000,0.0419904
864,6.13333,46.1295,25.7175,351383,0.0629856
865,   6.1,51.435,33.615,290099,0.0419904
866,6.05455,51.9284,29.9405,395125,0.0577368
867,  6.12,52.2936,23.733,329844,0.052488
868,     6,53.1562,28.1678,315516,0.0419904
869,   6.1,53.865,32.643,214597,0.0419904
870,     6,54.4783,31.266,257978,0.0367416
871,6.03333,55.053,30.699,187607,0.0314928
872,6.17778,57.042,32.382,253616,0.0472392
873,     6,58.6643,33.6758,275118,0.0419904
874,     6,58.887, 29.16,185869,0.0314928
875,  6.12,62.2566,33.8094,335089,0.052488
876,6.12727,69.1445,33.7991,394129,0.0577368
877,   6.2,18.873, 6.561,144296,0.0209952
878,   6.3,25.353, 1.053,265325,0.0419904
879,6.30909,27.4369,11.2075,320531,0.0577368
880,   6.3,28.107,16.929,270791,0.0419904
881,   6.2,28.7203,  3.24,150537,0.0367416
882,   6.3,29.565,13.365,306712,0.0419904
883,6.31111,29.718,  9.18,288011,0.0472392
884,   6.3,29.889,22.923,246543,0.0419904
885,6.33333,30.348, 2.997,180202,0.0314928
886,  6.34,31.6386,13.9482,316621,0.052488
887,   6.2,33.453, 7.533,145815,0.0209952
888,   6.2,33.7568,11.4413,286588,0.0419904
889,   6.3,34.992, 26.73,53020,0.0104976
890,   6.2,35.9438,19.2578,259989,0.0419904
891,6.31429,36.8434,27.7946,166345,0.0367416
892,  6.32,41.0994,34.2306,271577,0.052488
893,6.35556,41.184, 21.69,217432,0.0472392
894, 6.325,42.6465,28.593,287757,0.0419904
895,   6.3,47.547,23.895,167128,0.0419904
896,   6.2,49.0397,23.166,193287,0.0367416
897,   6.2,49.653,34.101,154211,0.0209952
898,   6.3,53.379,35.235,276592,0.0419904
899,6.31111,54.684,34.776,273434,0.0472392
900,   6.2,58.482,27.0077,222224,0.0367416
901,  6.28,58.8384,32.643,302808,0.052488
902,   6.2,62.694,28.431,195084,0.0314928
903,   6.3,66.501,29.565,192975,0.0419904
904,  6.34,67.2462,36.5634,272558,0.052488
905,   6.2,68.7343,30.618,257802,0.0367416
906,6.46667,18.981, 5.859,128834,0.0314928
907,6.48889,21.294,13.176,289741,0.0472392
908,   6.5,22.113,12.555,251058,0.0419904
909,6.48889,23.238,  3.78,243791,0.0472392
910,6.47273,23.6815,2.32691,278075,0.0577368
911,6.48889,24.678,12.078,317742,0.0472392
912,   6.5,25.7985,9.01125,223254,0.0419904
913,6.48889,25.668,15.336,300739,0.0472392
914,6.48889,28.746, 5.292,283422,0.0472392
915,6.47273,29.0275,10.7951,389684,0.0577368
916,  6.48,29.5164,19.521,337483,0.052488
917,   6.5,32.319,15.633,290424,0.0419904
918,  6.48,33.0804, 8.343,272805,0.052488
919,  6.48,34.4088,14.013,301637,0.052488
920,   6.5,36.855,27.135,203578,0.0419904
921,  6.48,37.3086,24.7374,275118,0.052488
922,6.44444, 37.44,21.582,317260,0.0472392
923,6.49091,38.6444,28.8507,258754,0.0577368
924,  6.48,45.7164,20.331,337907,0.052488
925,  6.45,46.818,28.755,220318,0.0419904
926,   6.5,48.843,24.705,240336,0.0419904
927,  6.56,50.1228,24.0732,118869,0.026244
928,  6.48,51.5484,37.989,345893,0.052488
929,6.47273,56.8915,27.4811,284217,0.0577368
930,   6.5,59.211,26.649,327346,0.0419904
931,   6.5,59.535,29.565,278307,0.0419904
932,  6.46,61.4304,29.6946,217821,0.052488
933,6.48889,61.506,37.836,260046,0.0472392
934,  6.48,61.7544,32.805,286254,0.052488
935,6.47273,62.3995,31.0451,370432,0.0577368
936,6.48889,63.252, 35.91,267516,0.0472392
937,   6.5,64.071,38.637,301463,0.0419904
938,   6.5,64.395,35.073,275699,0.0419904
939,   6.6,18.819, 7.101,203974,0.0314928
940,  6.68,19.9584,12.717,288798,0.052488
941,6.66667,20.763, 8.019,387619,0.0629856
942,  6.68,24.1704,14.985,290700,0.052488
943,  6.68,26.163,1.9116,258337,0.052488
944,6.68889,26.298, 4.464,331446,0.0472392
945,  6.68,27.0864,25.515,252754,0.052488
946,  6.68,27.1188,22.275,294218,0.052488
947,   6.7,27.783, 9.153,287856,0.0419904
948,  6.68,28.431,13.6404,274045,0.052488
949, 6.625,30.6788, 0.486,213592,0.0419904
950,6.77778, 31.23, 6.948,218639,0.0472392
951,6.66667,33.192,24.858,257367,0.0472392
952,6.64444,34.362,24.012,284366,0.0472392
953,6.67273,34.6975,21.9289,349845,0.0577368
954,6.62857,35.2466,26.082,260275,0.0367416
955,6.67273,36.3175,15.9791,408213,0.0577368
956,   6.6,  42.3,25.542,263045,0.0472392
957,6.64444, 43.74,29.106,272453,0.0472392
958,   6.7,43.659,30.699,280903,0.0419904
959,6.67273,51.5749,36.5825,386963,0.0577368
960,   6.7,53.379,32.319,230508,0.0419904
961,  6.68,55.161,25.7256,353213,0.052488
962,6.68889, 56.16, 30.69,299301,0.0472392
963,6.64444,57.996,25.056,219206,0.0472392
964,  6.68,58.5144,30.375,265563,0.052488
965,  6.68,59.8266,37.3734,387183,0.052488
966,   6.7,60.831,36.531,231821,0.0419904
967,  6.64,62.6292,26.6328,181485,0.026244
968,6.75556,62.568,34.686,251560,0.0472392
969,  6.64,65.1564,31.0878,212903,0.052488
970,   6.9,19.197, 1.539,260052,0.0419904
971,6.92727,22.1056,2.48891,279548,0.0577368
972,6.88889,24.192,  6.57,287561,0.0472392
973,   6.8,26.163,16.443,202334,0.0209952
974,   6.8,26.892,15.633,222642,0.0314928
975,   6.8,27.027, 4.833,209024,0.0314928
976,6.93333,29.214,13.365,144894,0.0314928
977,   6.9,29.403, 5.265,233260,0.0419904
978,  6.92,31.0716, 9.153,255637,0.052488
979,6.92727,31.5311,19.2485,319974,0.0577368
980,6.85455,32.3705,23.5195,350147,0.0577368
981,  6.88,33.291,17.9496,311316,0.052488
982,   6.8,35.181,19.575,225797,0.0314928
983,  6.92,35.1216,23.409,267454,0.052488
984,   6.9,37.989,27.945,278011,0.0419904
985,   6.8,38.313,20.817,187073,0.0209952
986,6.92727,39.4396,24.0349,293566,0.0577368
987,6.96667,44.496,33.156,209175,0.0314928
988,6.93333,44.424,33.984,231793,0.0472392
989,6.93333,46.872,29.565,199819,0.0314928
990,   6.8,51.192,27.4243,275339,0.0367416
991,   6.8,56.214,38.799,245072,0.0314928
992,  6.85,58.077,28.836,261792,0.0419904
993,6.91111,61.614,28.746,245059,0.0472392
994,6.95556,62.136,40.194,319842,0.0472392
995,   6.8,63.4716,39.2364,124705,0.026244
996,  6.98,63.8766,28.3824,339523,0.052488
997,6.86667,65.052,34.686,287405,0.0472392
998,  6.92,65.1564,38.475,343126,0.052488
999,7.02857,19.5326, 6.966,207677,0.0367416
1000,7.11111,20.358,  2.34,240257,0.0472392
1001,     7,20.8656, 0.891,191281,0.052488
1002,   7.1,23.085,12.717,285045,0.0419904
1003,     7,25.4664,9.0072,158180,0.026244
1004,  7.12,26.649,24.4944,238599,0.052488
1005,7.11111,27.486,10.116,310364,0.0472392
1006,     7,27.6372,15.6816,176799,0.026244
1007,  7.12,27.9936,26.001,239836,0.052488
1008,     7,29.484,8.70171,248756,0.0367416
1009,  7.14,33.8418,25.4988,253956,0.052488
1010, 7.025,36.126,16.9492,226075,0.0419904
1011,     7,36.774,21.627,239123,0.0314928
1012,7.13333,38.8395,31.4685,317205,0.0629856
1013,   7.1,40.257,29.565,313185,0.0419904
1014,     7,43.092,30.4965,114766,0.0209952
1015,     7,46.9337, 34.02,252463,0.0367416
1016,     7,47.547,29.241,163439,0.0209952
1017,     7,50.5116,22.599,293139,0.052488
1018,7.02857,53.136,25.1794,239638,0.0367416
1019,7.11111,54.036,31.968,272251,0.0472392
1020,7.06667,54.837,35.208,148431,0.0314928
1021,   7.1,55.485,32.319,244715,0.0419904
1022,  7.12,56.6514,24.8346,346944,0.052488
1023,  7.12,58.9356,34.425,307675,0.052488
1024,     7,60.831,29.889,252348,0.0419904
1025,   7.1,61.317,33.777,351643,0.0419904
1026,7.11111,61.488,36.072,264767,0.0472392
1027,7.13333, 62.91,26.487,241890,0.0314928
1028,7.11667,63.0585,32.265,338455,0.0629856
1029,     7,65.934,28.6277,179469,0.0367416
1030,  7.14,67.2462,35.6886,344116,0.052488
1031,   7.1,68.769,35.559,262550,0.0419904
1032,   7.3,19.197, 8.019,319719,0.0419904
1033,7.34286,20.7591,8.33143,196943,0.0367416
1034,7.28889, 22.41, 6.894,317683,0.0472392
1035,7.29091,23.7404,8.73327,267170,0.0577368
1036,   7.3,25.191,17.739,250869,0.0419904
1037,   7.3,25.677, 1.701,153571,0.0419904
1038,   7.2,25.839,16.848,73750,0.0104976
1039,   7.3,28.593,15.147,260927,0.0419904
1040,7.31111, 30.24,22.428,280357,0.0472392
1041,7.26667,30.537,15.606,200420,0.0314928
1042,   7.3,30.861,17.901,302913,0.0419904
1043,   7.3,31.023,13.203,246110,0.0419904
1044,  7.28,36.8226,23.2794,272809,0.052488
1045,   7.2,37.908,21.222,32322,0.0052488
1046,   7.3,41.067,34.263,324687,0.0419904
1047,7.27273,42.9595,21.3251,335077,0.0577368
1048,   7.3,43.011,25.4664,294544,0.052488
1049,   7.3,43.821,31.833,234359,0.0419904
1050,   7.2,44.307,23.409,118954,0.0209952
1051,   7.3,44.793,23.085,242864,0.0419904
1052,   7.3,50.463,30.699,270800,0.0419904
1053,  7.25,  56.7,26.487,201799,0.0419904
1054,  7.26,59.0328,33.3558,241158,0.052488
1055,  7.28,60.021,39.0096,308663,0.052488
1056,   7.3,61.479,25.839,223003,0.0419904
1057,7.28889,67.068,37.404,225184,0.0472392
1058,   7.2,67.311,36.693,141374,0.0209952
1059,   7.4,19.1623, 3.888,162901,0.0367416
1060,   7.5,21.627, 6.885,221653,0.0419904
1061,  7.56,23.1012,6.7392,143926,0.026244
1062,7.48889,26.802, 4.968,223899,0.0472392
1063,  7.46,26.9082,20.3472,335912,0.052488
1064,  7.44,30.0672,17.5608,181877,0.026244
1065,   7.5,31.347,10.125,221150,0.0419904
1066,  7.48,34.0524,19.521,323461,0.052488
1067,  7.44,35.397,18.6948,268402,0.052488
1068, 7.475,36.3285,17.901,226845,0.0419904
1069,7.46667,40.0545,19.7235,347080,0.0629856
1070,  7.48,40.095,18.0144,255383,0.052488
1071,7.46667,43.596, 29.07,311303,0.0472392
1072,7.48889,46.062,35.226,323949,0.0472392
1073,   7.4,51.435,27.783,133146,0.0209952
1074,  7.52,51.4836,32.319,250429,0.052488
1075,7.44444,52.704, 24.03,303724,0.0472392
1076,7.42222,52.794,27.522,237704,0.0472392
1077,   7.4,57.267,29.484,214673,0.0314928
1078,7.46667,60.129,37.665,277690,0.0629856
1079,7.48889, 60.21,34.254,211777,0.0472392
1080,   7.5,61.1955,32.2987,293613,0.0419904
1081,7.53333, 62.28,39.276,220662,0.0472392
1082,7.47273,67.9369,31.6195,267750,0.0577368
1083,   7.7,20.817,10.935,179627,0.0419904
1084,7.71429,21.6154,2.52257,257059,0.0367416
1085,   7.7,21.627, 8.829,217484,0.0419904
1086,7.62222,22.122,11.502,275808,0.0472392
1087,   7.6,22.194, 13.77,151219,0.026244
1088, 7.775,22.356,12.5145,257590,0.0419904
1089,   7.6,23.409,12.555,130253,0.0209952
1090,  7.72,23.9436,14.661,313072,0.052488
1091,   7.6,24.0917, 1.134,196864,0.0367416
1092,   7.6,24.6038,7.47225,230040,0.0419904
1093,  7.72,24.7374,3.9366,337806,0.052488
1094,  7.68,27.0864, 7.533,316935,0.052488
1095,7.73846,28.4123,0.847385,314296,0.0682344
1096, 7.775,30.8813,14.742,246692,0.0419904
1097,7.66667,31.032,   4.5,291304,0.0472392
1098,  7.65,31.104, 8.343,169621,0.0419904
1099, 7.725,31.3268,5.73075,284606,0.0419904
1100,7.67273,32.7535,8.15891,228605,0.0577368
1101,   7.6,35.2003,13.122,200383,0.0367416
1102,   7.7,37.017,17.577,250026,0.0419904
1103,   7.6,38.394,24.543,233221,0.0314928
1104,7.74545,45.6104,23.3575,331576,0.0577368
1105,  7.65,46.5143,29.5448,272435,0.0419904
1106,  7.68,48.1464,36.045,307738,0.052488
1107,  7.75, 51.84,36.855,286265,0.0419904
1108,7.65714,54.5014,35.5011,206284,0.0367416
1109,  7.72,54.7236,36.531,255498,0.052488
1110,   7.6,56.6797,33.5138,271560,0.0419904
1111,7.78462,59.0054,30.0448,284610,0.0682344
1112,7.63333,65.205,36.396,232611,0.0314928
1113,   7.8,21.951,13.203,132053,0.0209952
1114,7.91111, 24.84,13.518,250875,0.0472392
1115,  7.92,26.2764, 9.801,255896,0.052488
1116,7.92727,26.8331,3.91745,246886,0.0577368
1117,   7.8,27.135, 0.891,122904,0.0209952
1118,   7.8,30.1523,13.4663,288409,0.0419904
1119,   7.8,30.267, 0.513,206864,0.0314928
1120,7.92727,30.7505,16.0969,335124,0.0577368
1121,7.91111, 31.86,12.384,331489,0.0472392
1122,   7.9,33.129,12.717,243542,0.0419904
1123,7.94545,34.5355,22.1645,278547,0.0577368
1124,  7.94,36.8226,25.5798,206327,0.052488
1125,   7.9,37.665,24.057,308763,0.0419904
1126,  7.92,41.8284,32.157,281959,0.052488
